Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
633,Thursday,S003,Veg Burger,625,0,0,0,2996250.0,hot,7.0,1.0
633,Thursday,S001,Veg Burger,625,0,0,0,10875.0,very hot,7.0,1.0
633,Thursday,S002,Chicken Burger,700,0,0,0,7310.0,rainy,7.0,1.0
633,Thursday,S003,Fries,400,0,0,0,13725.0,hot,7.0,1.0
633,Thursday,S001,Coca-Cola,100,0,0,0,16320.0,very hot,7.0,1.0
633,Thursday,S001,Chicken Burger,700,0,0,0,15640.0,very hot,7.0,1.0
633,Thursday,S002,Fries,400,0,0,0,13425.0,rainy,7.0,1.0
633,Thursday,S002,Cheese Burger,800,0,0,0,6600.0,rainy,7.0,1.0
633,Thursday,S003,Cheese Burger,800,0,0,0,6800.0,hot,7.0,1.0
633,Thursday,S003,Chicken Burger,700,0,0,0,7990.0,hot,7.0,1.0
633,Thursday,S002,Coca-Cola,100,0,0,0,23375.0,rainy,7.0,1.0
633,Thursday,S002,Veg Burger,625,0,0,0,19250.0,rainy,7.0,1.0
633,Thursday,S003,Coca-Cola,100,0,0,0,23970.0,hot,7.0,1.0
633,Thursday,S001,Fries,400,0,0,0,9600.0,very hot,7.0,1.0
633,Thursday,S001,Cheese Burger,800,0,0,0,12800.0,very hot,7.0,1.0
634,Friday,S002,Cheese Burger,800,0,0,0,8600.0,humid,7.0,1.0
634,Friday,S003,Fries,400,0,0,0,18000.0,very hot,7.0,1.0
634,Friday,S003,Coca-Cola,100,0,0,0,30175.0,very hot,7.0,1.0
634,Friday,S001,Fries,400,0,0,0,12900.0,very hot,7.0,1.0
634,Friday,S002,Chicken Burger,700,0,0,0,9520.0,humid,7.0,1.0
634,Friday,S001,Veg Burger,625,0,0,0,13750.0,very hot,7.0,1.0
634,Friday,S001,Cheese Burger,800,0,0,0,16000.0,very hot,7.0,1.0
634,Friday,S003,Cheese Burger,800,0,0,0,8600.0,very hot,7.0,1.0
634,Friday,S003,Veg Burger,625,0,0,0,3995000.0,very hot,7.0,1.0
634,Friday,S002,Veg Burger,625,0,0,0,22875.0,humid,7.0,1.0
634,Friday,S002,Coca-Cola,100,0,0,0,33915.0,humid,7.0,1.0
634,Friday,S003,Chicken Burger,700,0,0,0,9180.0,very hot,7.0,1.0
634,Friday,S001,Coca-Cola,100,0,0,0,19975.0,very hot,7.0,1.0
634,Friday,S002,Fries,400,0,0,0,17625.0,humid,7.0,1.0
634,Friday,S003,Custom,50,0,0,1,0.0,very hot,7.0,1.0
634,Friday,S001,Chicken Burger,700,0,0,0,20230.0,very hot,7.0,1.0
635,Saturday,S002,Fries,400,0,0,0,18750.0,cold,7.0,1.0
635,Saturday,S001,Coca-Cola,100,0,0,0,21165.0,very hot,7.0,1.0
635,Saturday,S002,Veg Burger,625,0,0,0,23375.0,cold,7.0,1.0
635,Saturday,S003,Cheese Burger,800,0,0,0,8800.0,hot,7.0,1.0
635,Saturday,S001,Cheese Burger,800,0,0,0,15200.0,very hot,7.0,1.0
635,Saturday,S001,Veg Burger,625,0,0,0,14750.0,very hot,7.0,1.0
635,Saturday,S003,Chicken Burger,700,0,0,0,9520.0,hot,7.0,1.0
635,Saturday,S002,Coca-Cola,100,0,0,0,29920.0,cold,7.0,1.0
635,Saturday,S003,Coca-Cola,100,0,0,0,30685.0,hot,7.0,1.0
635,Saturday,S002,Custom,100,0,0,1,0.0,cold,7.0,1.0
635,Saturday,S001,Fries,400,0,0,0,11925.0,very hot,7.0,1.0
635,Saturday,S003,Veg Burger,625,0,0,0,3718750.0,hot,7.0,1.0
635,Saturday,S002,Chicken Burger,700,0,0,0,9350.0,cold,7.0,1.0
635,Saturday,S001,Chicken Burger,700,0,0,0,20060.0,very hot,7.0,1.0
635,Saturday,S002,Cheese Burger,800,0,0,0,9000.0,cold,7.0,1.0
635,Saturday,S003,Fries,400,0,0,0,18900.0,hot,7.0,1.0
636,Sunday,S001,Chicken Burger,700,0,0,0,20400.0,hot,7.0,1.0
636,Sunday,S003,Coca-Cola,100,0,0,0,28730.0,hot,7.0,1.0
636,Sunday,S003,Chicken Burger,700,0,0,0,9350.0,hot,7.0,1.0
636,Sunday,S002,Veg Burger,625,0,0,0,21500.0,cold,7.0,1.0
636,Sunday,S003,Cheese Burger,800,0,0,0,9200.0,hot,7.0,1.0
636,Sunday,S002,Chicken Burger,700,0,0,0,9520.0,cold,7.0,1.0
636,Sunday,S003,Veg Burger,625,0,0,0,3718750.0,hot,7.0,1.0
636,Sunday,S001,Fries,400,0,0,0,12450.0,hot,7.0,1.0
636,Sunday,S001,Cheese Burger,800,0,0,0,15200.0,hot,7.0,1.0
636,Sunday,S001,Veg Burger,625,0,0,0,13875.0,hot,7.0,1.0
636,Sunday,S001,Coca-Cola,100,0,0,0,18615.0,hot,7.0,1.0
636,Sunday,S002,Fries,400,0,0,0,17925.0,cold,7.0,1.0
636,Sunday,S003,Fries,400,0,0,0,17325.0,hot,7.0,1.0
636,Sunday,S002,Cheese Burger,800,0,0,0,8600.0,cold,7.0,1.0
636,Sunday,S002,Coca-Cola,100,0,0,0,28390.0,cold,7.0,1.0
637,Monday,S003,Cheese Burger,800,0,0,0,6000.0,hot,7.0,1.0
637,Monday,S001,Chicken Burger,700,0,0,0,15130.0,cold,7.0,1.0
637,Monday,S002,Chicken Burger,700,0,0,0,6630.0,rainy,7.0,1.0
637,Monday,S003,Coca-Cola,100,0,0,0,22440.0,hot,7.0,1.0
637,Monday,S002,Custom,100,0,0,1,0.0,rainy,7.0,1.0
637,Monday,S001,Fries,400,0,0,0,9150.0,cold,7.0,1.0
637,Monday,S001,Cheese Burger,800,0,0,0,11000.0,cold,7.0,1.0
637,Monday,S003,Veg Burger,625,0,0,0,2698750.0,hot,7.0,1.0
637,Monday,S002,Veg Burger,625,0,0,0,15000.0,rainy,7.0,1.0
637,Monday,S002,Fries,400,0,0,0,12675.0,rainy,7.0,1.0
637,Monday,S003,Fries,400,0,0,0,12525.0,hot,7.0,1.0
637,Monday,S002,Cheese Burger,800,0,0,0,6200.0,rainy,7.0,1.0
637,Monday,S003,Chicken Burger,700,0,0,0,6630.0,hot,7.0,1.0
637,Monday,S001,Veg Burger,625,0,0,0,10500.0,cold,7.0,1.0
637,Monday,S002,Coca-Cola,100,0,0,0,22525.0,rainy,7.0,1.0
637,Monday,S001,Coca-Cola,100,0,0,0,15385.0,cold,7.0,1.0
638,Tuesday,S003,Chicken Burger,700,0,0,0,6630.0,hot,7.0,1.0
638,Tuesday,S002,Coca-Cola,100,0,0,0,21505.0,hot,7.0,1.0
638,Tuesday,S001,Cheese Burger,800,0,0,0,10800.0,hot,7.0,1.0
638,Tuesday,S003,Cheese Burger,800,0,0,0,7000.0,hot,7.0,1.0
638,Tuesday,S001,Coca-Cola,100,0,0,0,15215.0,hot,7.0,1.0
638,Tuesday,S003,Fries,400,0,0,0,12000.0,hot,7.0,1.0
638,Tuesday,S002,Veg Burger,625,0,0,0,16125.0,hot,7.0,1.0
638,Tuesday,S002,Fries,400,0,0,0,12825.0,hot,7.0,1.0
638,Tuesday,S002,Cheese Burger,800,0,0,0,6200.0,hot,7.0,1.0
638,Tuesday,S001,Fries,400,0,0,0,8625.0,hot,7.0,1.0
638,Tuesday,S003,Veg Burger,625,0,0,0,2698750.0,hot,7.0,1.0
638,Tuesday,S001,Veg Burger,625,0,0,0,10250.0,hot,7.0,1.0
638,Tuesday,S003,Coca-Cola,100,0,0,0,22525.0,hot,7.0,1.0
638,Tuesday,S001,Chicken Burger,700,0,0,0,15130.0,hot,7.0,1.0
638,Tuesday,S002,Chicken Burger,700,0,0,0,6630.0,hot,7.0,1.0
639,Wednesday,S003,Fries,400,0,0,0,13050.0,hot,7.0,1.0
639,Wednesday,S001,Fries,400,0,0,0,9600.0,hot,7.0,1.0
639,Wednesday,S001,Veg Burger,625,0,0,0,11375.0,hot,7.0,1.0
639,Wednesday,S003,Coca-Cola,100,0,0,0,23120.0,hot,7.0,1.0
639,Wednesday,S003,Veg Burger,625,0,0,0,2805000.0,hot,7.0,1.0
639,Wednesday,S001,Coca-Cola,100,0,0,0,14960.0,hot,7.0,1.0
639,Wednesday,S002,Fries,400,0,0,0,14400.0,cold,7.0,1.0
639,Wednesday,S002,Cheese Burger,800,0,0,0,6600.0,cold,7.0,1.0
639,Wednesday,S002,Chicken Burger,700,0,0,0,7650.0,cold,7.0,1.0
639,Wednesday,S001,Chicken Burger,700,0,0,0,15980.0,hot,7.0,1.0
639,Wednesday,S003,Chicken Burger,700,0,0,0,6970.0,hot,7.0,1.0
639,Wednesday,S003,Cheese Burger,800,0,0,0,6800.0,hot,7.0,1.0
639,Wednesday,S001,Cheese Burger,800,0,0,0,11400.0,hot,7.0,1.0
639,Wednesday,S002,Coca-Cola,100,0,0,0,21505.0,cold,7.0,1.0
639,Wednesday,S002,Veg Burger,625,0,0,0,18000.0,cold,7.0,1.0
640,Thursday,S003,Coca-Cola,100,0,0,0,25755.0,cold,7.0,1.0
640,Thursday,S001,Fries,400,0,0,0,10050.0,hot,7.0,1.0
640,Thursday,S002,Chicken Burger,700,0,0,0,6970.0,cold,7.0,1.0
640,Thursday,S003,Cheese Burger,800,0,0,0,7000.0,cold,7.0,1.0
640,Thursday,S003,Veg Burger,625,0,0,0,2996250.0,cold,7.0,1.0
640,Thursday,S002,Fries,400,0,0,0,14175.0,cold,7.0,1.0
640,Thursday,S002,Cheese Burger,800,0,0,0,7600.0,cold,7.0,1.0
640,Thursday,S001,Chicken Burger,700,0,0,0,15810.0,hot,7.0,1.0
640,Thursday,S003,Fries,400,0,0,0,14250.0,cold,7.0,1.0
640,Thursday,S001,Cheese Burger,800,0,0,0,12400.0,hot,7.0,1.0
640,Thursday,S001,Veg Burger,625,0,0,0,10750.0,hot,7.0,1.0
640,Thursday,S002,Coca-Cola,100,0,0,0,25500.0,cold,7.0,1.0
640,Thursday,S002,Veg Burger,625,0,0,0,19375.0,cold,7.0,1.0
640,Thursday,S003,Chicken Burger,700,0,0,0,7310.0,cold,7.0,1.0
640,Thursday,S001,Coca-Cola,100,0,0,0,16745.0,hot,7.0,1.0
641,Friday,S001,Coca-Cola,100,0,0,0,20485.0,very hot,7.0,1.0
641,Friday,S001,Fries,400,0,0,0,12750.0,very hot,7.0,1.0
641,Friday,S003,Fries,400,0,0,0,18375.0,hot,7.0,1.0
641,Friday,S002,Chicken Burger,700,0,0,0,9520.0,humid,7.0,1.0
641,Friday,S003,Veg Burger,625,0,0,0,3952500.0,hot,7.0,1.0
641,Friday,S001,Cheese Burger,800,0,0,0,15600.0,very hot,7.0,1.0
641,Friday,S003,Coca-Cola,100,0,0,0,31195.0,hot,7.0,1.0
641,Friday,S002,Veg Burger,625,0,0,0,23000.0,humid,7.0,1.0
641,Friday,S002,Fries,400,0,0,0,17850.0,humid,7.0,1.0
641,Friday,S002,Cheese Burger,800,0,0,0,9000.0,humid,7.0,1.0
641,Friday,S003,Chicken Burger,700,0,0,0,10200.0,hot,7.0,1.0
641,Friday,S002,Coca-Cola,100,0,0,0,30515.0,humid,7.0,1.0
641,Friday,S001,Chicken Burger,700,0,0,0,20570.0,very hot,7.0,1.0
641,Friday,S001,Veg Burger,625,0,0,0,14375.0,very hot,7.0,1.0
641,Friday,S002,Custom,100,0,0,1,0.0,humid,7.0,1.0
641,Friday,S003,Cheese Burger,800,0,0,0,9400.0,hot,7.0,1.0
642,Saturday,S002,Veg Burger,625,0,0,0,24000.0,cold,7.0,1.0
642,Saturday,S003,Veg Burger,625,0,0,0,3803750.0,cold,7.0,1.0
642,Saturday,S002,Cheese Burger,800,0,0,0,8400.0,cold,7.0,1.0
642,Saturday,S003,Chicken Burger,700,0,0,0,10200.0,cold,7.0,1.0
642,Saturday,S003,Fries,400,0,0,0,17400.0,cold,7.0,1.0
642,Saturday,S002,Chicken Burger,700,0,0,0,9010.0,cold,7.0,1.0
642,Saturday,S001,Veg Burger,625,0,0,0,13250.0,very hot,7.0,1.0
642,Saturday,S003,Coca-Cola,100,0,0,0,30175.0,cold,7.0,1.0
642,Saturday,S001,Fries,400,0,0,0,11925.0,very hot,7.0,1.0
642,Saturday,S001,Cheese Burger,800,0,0,0,15200.0,very hot,7.0,1.0
642,Saturday,S001,Chicken Burger,700,0,0,0,19720.0,very hot,7.0,1.0
642,Saturday,S003,Cheese Burger,800,0,0,0,8400.0,cold,7.0,1.0
642,Saturday,S002,Fries,400,0,0,0,17175.0,cold,7.0,1.0
642,Saturday,S001,Coca-Cola,100,0,0,0,21165.0,very hot,7.0,1.0
642,Saturday,S002,Coca-Cola,100,0,0,0,31705.0,cold,7.0,1.0
643,Sunday,S002,Cheese Burger,800,0,0,0,9200.0,cold,7.0,1.0
643,Sunday,S002,Fries,400,0,0,0,15675.0,cold,7.0,1.0
643,Sunday,S003,Chicken Burger,700,0,0,0,9350.0,hot,7.0,1.0
643,Sunday,S001,Coca-Cola,100,0,0,0,19975.0,very hot,7.0,1.0
643,Sunday,S001,Chicken Burger,700,0,0,0,18700.0,very hot,7.0,1.0
643,Sunday,S002,Coca-Cola,100,0,0,0,27880.0,cold,7.0,1.0
643,Sunday,S003,Coca-Cola,100,0,0,0,29070.0,hot,7.0,1.0
643,Sunday,S002,Chicken Burger,700,0,0,0,9520.0,cold,7.0,1.0
643,Sunday,S001,Cheese Burger,800,0,0,0,15200.0,very hot,7.0,1.0
643,Sunday,S003,Cheese Burger,800,0,0,0,8800.0,hot,7.0,1.0
643,Sunday,S002,Veg Burger,625,0,0,0,21375.0,cold,7.0,1.0
643,Sunday,S001,Veg Burger,625,0,0,0,13000.0,very hot,7.0,1.0
643,Sunday,S003,Veg Burger,625,0,0,0,3633750.0,hot,7.0,1.0
643,Sunday,S001,Fries,400,0,0,0,12675.0,very hot,7.0,1.0
643,Sunday,S002,Custom,100,0,0,1,0.0,cold,7.0,1.0
643,Sunday,S003,Fries,400,0,0,0,16275.0,hot,7.0,1.0
644,Monday,S002,Fries,400,0,0,0,13575.0,cold,7.0,1.0
644,Monday,S003,Chicken Burger,700,0,0,0,6630.0,very hot,7.0,1.0
644,Monday,S003,Custom,50,0,0,1,0.0,very hot,7.0,1.0
644,Monday,S003,Coca-Cola,100,0,0,0,20910.0,very hot,7.0,1.0
644,Monday,S002,Coca-Cola,100,0,0,0,20485.0,cold,7.0,1.0
644,Monday,S001,Veg Burger,625,0,0,0,9375.0,cold,7.0,1.0
644,Monday,S001,Chicken Burger,700,0,0,0,15640.0,cold,7.0,1.0
644,Monday,S001,Fries,400,0,0,0,8775.0,cold,7.0,1.0
644,Monday,S002,Chicken Burger,700,0,0,0,6800.0,cold,7.0,1.0
644,Monday,S003,Fries,400,0,0,0,12075.0,very hot,7.0,1.0
644,Monday,S002,Cheese Burger,800,0,0,0,6200.0,cold,7.0,1.0
644,Monday,S001,Cheese Burger,800,0,0,0,12000.0,cold,7.0,1.0
644,Monday,S001,Coca-Cola,100,0,0,0,15045.0,cold,7.0,1.0
644,Monday,S003,Veg Burger,625,0,0,0,2698750.0,very hot,7.0,1.0
644,Monday,S002,Veg Burger,625,0,0,0,17000.0,cold,7.0,1.0
644,Monday,S003,Cheese Burger,800,0,0,0,6200.0,very hot,7.0,1.0
645,Tuesday,S002,Fries,400,0,0,0,13500.0,cold,7.0,1.0
645,Tuesday,S003,Veg Burger,625,0,0,0,2677500.0,cold,7.0,1.0
645,Tuesday,S001,Veg Burger,625,0,0,0,10000.0,hot,7.0,1.0
645,Tuesday,S003,Fries,400,0,0,0,12375.0,cold,7.0,1.0
645,Tuesday,S001,Chicken Burger,700,0,0,0,14960.0,hot,7.0,1.0
645,Tuesday,S002,Chicken Burger,700,0,0,0,6630.0,cold,7.0,1.0
645,Tuesday,S001,Cheese Burger,800,0,0,0,10600.0,hot,7.0,1.0
645,Tuesday,S001,Fries,400,0,0,0,8925.0,hot,7.0,1.0
645,Tuesday,S002,Custom,100,0,0,1,0.0,cold,7.0,1.0
645,Tuesday,S003,Coca-Cola,100,0,0,0,23205.0,cold,7.0,1.0
645,Tuesday,S001,Coca-Cola,100,0,0,0,14450.0,hot,7.0,1.0
645,Tuesday,S002,Coca-Cola,100,0,0,0,23715.0,cold,7.0,1.0
645,Tuesday,S003,Cheese Burger,800,0,0,0,7000.0,cold,7.0,1.0
645,Tuesday,S003,Chicken Burger,700,0,0,0,6800.0,cold,7.0,1.0
645,Tuesday,S002,Cheese Burger,800,0,0,0,6800.0,cold,7.0,1.0
645,Tuesday,S002,Veg Burger,625,0,0,0,16125.0,cold,7.0,1.0
646,Wednesday,S001,Fries,400,0,0,0,9300.0,very hot,7.0,1.0
646,Wednesday,S001,Chicken Burger,700,0,0,0,15300.0,very hot,7.0,1.0
646,Wednesday,S003,Coca-Cola,100,0,0,0,21335.0,cold,7.0,1.0
646,Wednesday,S002,Chicken Burger,700,0,0,0,7480.0,cold,7.0,1.0
646,Wednesday,S002,Coca-Cola,100,0,0,0,22865.0,cold,7.0,1.0
646,Wednesday,S001,Coca-Cola,100,0,0,0,15640.0,very hot,7.0,1.0
646,Wednesday,S001,Cheese Burger,800,0,0,0,11000.0,very hot,7.0,1.0
646,Wednesday,S002,Fries,400,0,0,0,12900.0,cold,7.0,1.0
646,Wednesday,S002,Veg Burger,625,0,0,0,17125.0,cold,7.0,1.0
646,Wednesday,S002,Cheese Burger,800,0,0,0,6600.0,cold,7.0,1.0
646,Wednesday,S003,Chicken Burger,700,0,0,0,7310.0,cold,7.0,1.0
646,Wednesday,S003,Cheese Burger,800,0,0,0,7000.0,cold,7.0,1.0
646,Wednesday,S003,Fries,400,0,0,0,12150.0,cold,7.0,1.0
646,Wednesday,S003,Veg Burger,625,0,0,0,2890000.0,cold,7.0,1.0
646,Wednesday,S001,Veg Burger,625,0,0,0,10375.0,very hot,7.0,1.0
647,Thursday,S003,Coca-Cola,100,0,0,0,23375.0,rainy,7.0,1.0
647,Thursday,S001,Coca-Cola,100,0,0,0,15470.0,cold,7.0,1.0
647,Thursday,S001,Cheese Burger,800,0,0,0,13000.0,cold,7.0,1.0
647,Thursday,S001,Chicken Burger,700,0,0,0,17340.0,cold,7.0,1.0
647,Thursday,S002,Cheese Burger,800,0,0,0,6800.0,cold,7.0,1.0
647,Thursday,S003,Veg Burger,625,0,0,0,3060000.0,rainy,7.0,1.0
647,Thursday,S003,Chicken Burger,700,0,0,0,7480.0,rainy,7.0,1.0
647,Thursday,S003,Cheese Burger,800,0,0,0,6600.0,rainy,7.0,1.0
647,Thursday,S002,Veg Burger,625,0,0,0,18500.0,cold,7.0,1.0
647,Thursday,S002,Chicken Burger,700,0,0,0,7650.0,cold,7.0,1.0
647,Thursday,S003,Fries,400,0,0,0,14025.0,rainy,7.0,1.0
647,Thursday,S001,Veg Burger,625,0,0,0,11375.0,cold,7.0,1.0
647,Thursday,S001,Fries,400,0,0,0,9600.0,cold,7.0,1.0
647,Thursday,S002,Fries,400,0,0,0,14175.0,cold,7.0,1.0
647,Thursday,S002,Coca-Cola,100,0,0,0,26265.0,cold,7.0,1.0
648,Friday,S003,Fries,400,0,0,0,18150.0,humid,7.0,1.0
648,Friday,S001,Chicken Burger,700,0,0,0,19890.0,hot,7.0,1.0
648,Friday,S002,Veg Burger,625,0,0,0,21750.0,cold,7.0,1.0
648,Friday,S003,Custom,50,0,0,1,0.0,humid,7.0,1.0
648,Friday,S002,Cheese Burger,800,0,0,0,8600.0,cold,7.0,1.0
648,Friday,S002,Custom,100,0,0,1,0.0,cold,7.0,1.0
648,Friday,S002,Chicken Burger,700,0,0,0,10030.0,cold,7.0,1.0
648,Friday,S001,Veg Burger,625,0,0,0,14500.0,hot,7.0,1.0
648,Friday,S002,Coca-Cola,100,0,0,0,33320.0,cold,7.0,1.0
648,Friday,S001,Cheese Burger,800,0,0,0,15800.0,hot,7.0,1.0
648,Friday,S001,Coca-Cola,100,0,0,0,21760.0,hot,7.0,1.0
648,Friday,S003,Coca-Cola,100,0,0,0,31365.0,humid,7.0,1.0
648,Friday,S001,Fries,400,0,0,0,13425.0,hot,7.0,1.0
648,Friday,S002,Fries,400,0,0,0,18075.0,cold,7.0,1.0
648,Friday,S003,Custom,50,0,0,1,0.0,humid,7.0,1.0
648,Friday,S003,Cheese Burger,800,0,0,0,9000.0,humid,7.0,1.0
648,Friday,S003,Chicken Burger,700,0,0,0,9350.0,humid,7.0,1.0
648,Friday,S003,Veg Burger,625,0,0,0,3825000.0,humid,7.0,1.0
649,Saturday,S001,Veg Burger,625,0,0,0,13375.0,very hot,7.0,1.0
649,Saturday,S001,Cheese Burger,800,0,0,0,15600.0,very hot,7.0,1.0
649,Saturday,S003,Fries,400,0,0,0,17400.0,cold,7.0,1.0
649,Saturday,S002,Fries,400,0,0,0,18375.0,cold,7.0,1.0
649,Saturday,S001,Chicken Burger,700,0,0,0,19210.0,very hot,7.0,1.0
649,Saturday,S002,Coca-Cola,100,0,0,0,32300.0,cold,7.0,1.0
649,Saturday,S002,Veg Burger,625,0,0,0,23000.0,cold,7.0,1.0
649,Saturday,S002,Cheese Burger,800,0,0,0,8600.0,cold,7.0,1.0
649,Saturday,S003,Veg Burger,625,0,0,0,3591250.0,cold,7.0,1.0
649,Saturday,S003,Cheese Burger,800,0,0,0,8400.0,cold,7.0,1.0
649,Saturday,S003,Coca-Cola,100,0,0,0,32130.0,cold,7.0,1.0
649,Saturday,S003,Chicken Burger,700,0,0,0,9690.0,cold,7.0,1.0
649,Saturday,S001,Coca-Cola,100,0,0,0,19890.0,very hot,7.0,1.0
649,Saturday,S002,Chicken Burger,700,0,0,0,9010.0,cold,7.0,1.0
649,Saturday,S001,Fries,400,0,0,0,12825.0,very hot,7.0,1.0
650,Sunday,S003,Cheese Burger,800,0,0,0,8400.0,very cold,7.0,1.0
650,Sunday,S003,Chicken Burger,700,0,0,0,9180.0,very cold,7.0,1.0
650,Sunday,S003,Coca-Cola,100,0,0,0,28815.0,very cold,7.0,1.0
650,Sunday,S002,Cheese Burger,800,0,0,0,8800.0,hot,7.0,1.0
650,Sunday,S002,Veg Burger,625,0,0,0,21500.0,hot,7.0,1.0
650,Sunday,S003,Veg Burger,625,0,0,0,3718750.0,very cold,7.0,1.0
650,Sunday,S002,Chicken Burger,700,0,0,0,8840.0,hot,7.0,1.0
650,Sunday,S001,Chicken Burger,700,0,0,0,20570.0,hot,7.0,1.0
650,Sunday,S003,Fries,400,0,0,0,17775.0,very cold,7.0,1.0
650,Sunday,S002,Fries,400,0,0,0,17400.0,hot,7.0,1.0
650,Sunday,S002,Coca-Cola,100,0,0,0,29750.0,hot,7.0,1.0
650,Sunday,S001,Coca-Cola,100,0,0,0,19805.0,hot,7.0,1.0
650,Sunday,S001,Veg Burger,625,0,0,0,13625.0,hot,7.0,1.0
650,Sunday,S001,Fries,400,0,0,0,12525.0,hot,7.0,1.0
650,Sunday,S001,Cheese Burger,800,0,0,0,15000.0,hot,7.0,1.0
651,Monday,S003,Cheese Burger,800,0,0,0,6200.0,humid,5.5,1.1
651,Monday,S002,Veg Burger,625,0,0,0,15750.0,rainy,5.5,1.1
651,Monday,S001,Fries,400,0,0,0,8550.0,very hot,5.5,1.1
651,Monday,S001,Veg Burger,625,0,0,0,10375.0,very hot,5.5,1.1
651,Monday,S003,Fries,400,0,0,0,12075.0,humid,5.5,1.1
651,Monday,S003,Veg Burger,625,0,0,0,2698750.0,humid,5.5,1.1
651,Monday,S002,Fries,400,0,0,0,12000.0,rainy,5.5,1.1
651,Monday,S001,Cheese Burger,800,0,0,0,10600.0,very hot,5.5,1.1
651,Monday,S001,Coca-Cola,100,0,0,0,14450.0,very hot,5.5,1.1
651,Monday,S002,Coca-Cola,100,0,0,0,21080.0,rainy,5.5,1.1
651,Monday,S003,Coca-Cola,100,0,0,0,22100.0,humid,5.5,1.1
651,Monday,S003,Chicken Burger,700,0,0,0,7310.0,humid,5.5,1.1
651,Monday,S002,Chicken Burger,700,0,0,0,6800.0,rainy,5.5,1.1
651,Monday,S001,Chicken Burger,700,0,0,0,15470.0,very hot,5.5,1.1
651,Monday,S002,Cheese Burger,800,0,0,0,6400.0,rainy,5.5,1.1
652,Tuesday,S003,Veg Burger,625,0,0,0,2720000.0,hot,5.5,1.1
652,Tuesday,S002,Fries,400,0,0,0,13800.0,very hot,5.5,1.1
652,Tuesday,S001,Fries,400,0,0,0,9825.0,cold,5.5,1.1
652,Tuesday,S001,Chicken Burger,700,0,0,0,14790.0,cold,5.5,1.1
652,Tuesday,S003,Fries,400,0,0,0,13125.0,hot,5.5,1.1
652,Tuesday,S002,Chicken Burger,700,0,0,0,6800.0,very hot,5.5,1.1
652,Tuesday,S001,Veg Burger,625,0,0,0,10500.0,cold,5.5,1.1
652,Tuesday,S001,Coca-Cola,100,0,0,0,16065.0,cold,5.5,1.1
652,Tuesday,S003,Coca-Cola,100,0,0,0,21675.0,hot,5.5,1.1
652,Tuesday,S002,Coca-Cola,100,0,0,0,21590.0,very hot,5.5,1.1
652,Tuesday,S001,Cheese Burger,800,0,0,0,10600.0,cold,5.5,1.1
652,Tuesday,S003,Chicken Burger,700,0,0,0,6970.0,hot,5.5,1.1
652,Tuesday,S002,Cheese Burger,800,0,0,0,6000.0,very hot,5.5,1.1
652,Tuesday,S002,Veg Burger,625,0,0,0,15750.0,very hot,5.5,1.1
652,Tuesday,S003,Cheese Burger,800,0,0,0,6400.0,hot,5.5,1.1
653,Wednesday,S001,Fries,400,0,0,0,9300.0,cold,5.5,1.1
653,Wednesday,S002,Coca-Cola,100,0,0,0,22100.0,rainy,5.5,1.1
653,Wednesday,S003,Coca-Cola,100,0,0,0,24565.0,very cold,5.5,1.1
653,Wednesday,S001,Coca-Cola,100,0,0,0,17000.0,cold,5.5,1.1
653,Wednesday,S002,Veg Burger,625,0,0,0,15500.0,rainy,5.5,1.1
653,Wednesday,S002,Chicken Burger,700,0,0,0,6970.0,rainy,5.5,1.1
653,Wednesday,S002,Fries,400,0,0,0,12450.0,rainy,5.5,1.1
653,Wednesday,S003,Veg Burger,625,0,0,0,2890000.0,very cold,5.5,1.1
653,Wednesday,S003,Fries,400,0,0,0,13125.0,very cold,5.5,1.1
653,Wednesday,S001,Chicken Burger,700,0,0,0,17000.0,cold,5.5,1.1
653,Wednesday,S001,Cheese Burger,800,0,0,0,11200.0,cold,5.5,1.1
653,Wednesday,S001,Veg Burger,625,0,0,0,10375.0,cold,5.5,1.1
653,Wednesday,S003,Cheese Burger,800,0,0,0,7000.0,very cold,5.5,1.1
653,Wednesday,S003,Chicken Burger,700,0,0,0,6970.0,very cold,5.5,1.1
653,Wednesday,S002,Cheese Burger,800,0,0,0,7000.0,rainy,5.5,1.1
654,Thursday,S002,Fries,400,0,0,0,14100.0,humid,5.5,1.1
654,Thursday,S002,Cheese Burger,800,0,0,0,6800.0,humid,5.5,1.1
654,Thursday,S002,Veg Burger,625,0,0,0,17375.0,humid,5.5,1.1
654,Thursday,S003,Chicken Burger,700,0,0,0,7310.0,rainy,5.5,1.1
654,Thursday,S003,Cheese Burger,800,0,0,0,6800.0,rainy,5.5,1.1
654,Thursday,S003,Fries,400,0,0,0,13050.0,rainy,5.5,1.1
654,Thursday,S002,Coca-Cola,100,0,0,0,23800.0,humid,5.5,1.1
654,Thursday,S001,Fries,400,0,0,0,11025.0,cold,5.5,1.1
654,Thursday,S001,Coca-Cola,100,0,0,0,15980.0,cold,5.5,1.1
654,Thursday,S002,Chicken Burger,700,0,0,0,7480.0,humid,5.5,1.1
654,Thursday,S001,Veg Burger,625,0,0,0,10875.0,cold,5.5,1.1
654,Thursday,S001,Chicken Burger,700,0,0,0,17850.0,cold,5.5,1.1
